match_id,date,time_of_day,day_of_week,patch,is_new_patch,map,starting_side,games_played_today,ally_net_winstreak,ally_avg_rank,ally_avg_acs,ally_avg_kd,ally_avg_eco,ally_num_duelists,ally_num_initiators,ally_num_controllers,ally_num_sentinels,ally_has_healer,enemy_avg_rank,enemy_avg_acs,enemy_avg_kd,enemy_avg_eco,enemy_num_duelists,enemy_num_initiators,enemy_num_controllers,enemy_num_sentinels,enemy_has_healer,enemy_smurf_suspected,delta_rank,delta_acs,delta_kd,delta_eco,won,queue_wait_seconds,ally_is_premade,ally_agents,ally_is_comp_standard,ally_avg_rr,ally_rank_spread,tilt_flag,enemy_agents,enemy_is_premade,enemy_premade_size,enemy_avg_rr,enemy_rank_spread,delta_rr,rounds_won,rounds_lost,round_margin
0aabceea-fa1e-458c-9b94-e58153469452,2026-05-29,afternoon,Friday,release-12.10-shipping-17-4738152,,Fracture,attack,1,-3,12.20,197.18,0.88,3425.24,0,1,0,2,no,12.20,224.50,1.21,3549.05,1,1,0,2,yes,,0.00,-27.31,-0.33,-123.81,no,,yes,Chamber|Breach|Waylay|Killjoy|Miks,,31.60,7,,Chamber|Miks|Raze|Tejo|Sage,yes,5,,4,,8,13,-5
cbce78c3-0448-4359-bdfb-1dfcec8217c0,2026-05-29,evening,Friday,release-12.10-shipping-17-4738152,,Pearl,defense,2,-4,12.20,239.44,1.62,3863.75,1,2,1,1,yes,12.00,169.88,0.61,2797.50,2,1,0,1,no,,0.20,69.56,1.01,1066.25,yes,,yes,Reyna|Sage|Tejo|Omen|Fade,,31.60,7,,Reyna|Fade|Miks|Jett|Chamber,yes,5,,9,,13,3,10
058b1b7c-29cb-48bf-853e-202036d06d56,2026-05-29,evening,Friday,release-12.10-shipping-17-4738152,,Haven,defense,3,1,12.20,163.14,0.66,3126.11,0,1,1,2,yes,10.20,219.20,1.51,3776.67,1,1,1,2,yes,,2.00,-56.06,-0.85,-650.56,no,,yes,Sova|Waylay|Omen|Killjoy|Sage,,31.60,7,,Brimstone|Killjoy|Chamber|Raze|Skye,yes,5,,6,,5,13,-8
6ef57a13-bc3d-4573-9a43-3031911c8bb6,2026-06-02,evening,Tuesday,release-12.10-shipping-18-4791598,,Split,defense,1,-1,13.33,194.32,0.88,3773.02,1,1,0,0,no,12.14,217.78,1.07,3435.71,2,1,1,3,yes,,1.19,-23.46,-0.18,337.30,no,,yes,Miks|Reyna|Fade,,49.67,3,,Jett|Killjoy|Reyna|Sage|Chamber|Clove|Gekko,no,5,,15,,8,13,-5
6507d265-679b-467d-92d3-1883a77bcf39,2026-06-02,evening,Tuesday,release-12.10-shipping-18-4791598,,Pearl,defense,2,-2,13.33,169.12,0.75,3543.75,0,1,0,1,no,15.00,231.36,1.12,3516.96,3,1,1,1,no,,-1.67,-62.24,-0.37,26.79,no,,yes,Killjoy|Fade|Miks,,49.67,3,,KAY/O|Phoenix|Gekko|Jett|Phoenix|Astra|Chamber,no,5,,10,,11,13,-2
c50a5c2e-3e72-482c-bf84-816e5bc3503d,2026-06-02,evening,Tuesday,release-12.10-shipping-18-4791598,,Lotus,attack,3,-3,13.33,158.45,0.67,3716.67,1,1,0,1,no,15.00,235.01,1.22,3713.74,2,1,0,2,no,,-1.67,-76.56,-0.55,2.93,no,,yes,Fade|Phoenix|Killjoy,,49.67,3,,Fade|Chamber|Neon|Raze|Chamber|Miks|Miks,no,5,,9,,12,14,-2
d6d20fdc-a954-4dd9-9c35-6173380c45f0,2026-06-05,afternoon,Friday,release-12.10-shipping-18-4791598,,Split,attack,1,-4,12.00,180.67,0.78,3252.22,1,1,0,2,yes,11.00,219.77,1.26,3791.67,1,1,1,2,yes,,1.00,-39.10,-0.48,-539.44,no,,yes,Gekko|Sage|Miks|Killjoy|Raze,,49.60,7,,Gekko|Sage|Clove|Reyna|Chamber,yes,5,,3,,5,13,-8
1c976eb7-4e1c-4012-b267-6de4363076da,2026-06-05,evening,Friday,release-12.10-shipping-18-4791598,,Fracture,attack,2,-5,12.00,230.74,1.23,3752.73,2,1,0,1,no,7.60,218.67,0.90,3415.45,2,1,1,1,yes,,4.40,12.06,0.34,337.27,yes,,yes,Miks|Breach|Phoenix|Chamber|Reyna,,49.60,7,,Omen|Reyna|Jett|Deadlock|Skye,yes,5,,11,,13,9,4
1fe574c7-e88e-4071-aef8-9d79ab91e6ba,2026-06-06,afternoon,Saturday,release-12.10-shipping-18-4791598,,Ascent,defense,1,1,13.33,210.92,1.21,3606.35,1,1,0,1,no,13.57,214.17,0.97,3373.47,3,0,1,2,yes,,-0.24,-3.25,0.23,232.88,yes,,yes,Vyse|Phoenix|Sova,,63.67,3,,Cypher|Phoenix|Sage|Raze|Clove|Raze|Miks,no,2,,5,,13,8,5
2fb6c9a2-c863-40f3-8b9e-34e374bcf226,2026-06-06,afternoon,Saturday,release-12.10-shipping-18-4791598,,Lotus,attack,2,2,13.33,230.00,1.26,3579.82,1,1,0,1,no,13.57,221.67,0.95,3288.35,2,0,2,1,no,,-0.24,8.33,0.32,291.48,yes,,yes,Cypher|Fade|Phoenix,,63.67,3,,Omen|Chamber|Reyna|Iso|Miks|Clove|Miks,no,3,,3,,13,6,7
3cb29d89-901c-42f3-8d0d-bf9e0c4617a7,2026-06-06,evening,Saturday,release-12.10-shipping-18-4791598,,Fracture,attack,3,3,13.33,241.54,2.00,4147.92,1,1,0,1,no,14.14,185.09,0.82,3154.46,2,1,0,1,no,,-0.81,56.45,1.18,993.45,yes,,yes,Phoenix|Chamber|Breach,,63.67,3,,Reyna|Tejo|Yoru|Miks|Killjoy|Waylay|Miks,no,3,,3,,13,3,10
c0f35374-7f1f-4979-a729-5308628a765c,2026-06-07,morning,Sunday,release-12.10-shipping-18-4791598,,Ascent,attack,1,4,13.33,202.49,1.60,3694.44,1,1,0,1,no,14.29,231.56,1.06,2974.29,3,1,1,1,no,,-0.95,-29.07,0.54,720.16,yes,,yes,Cypher|Sova|Phoenix,,63.67,3,,Clove|Miks|Breach|Killjoy|Iso|Reyna|Iso,no,2,,3,,13,2,11
96734318-522d-45af-87a5-9f6a1cc2e463,2026-06-07,morning,Sunday,release-12.10-shipping-18-4791598,,Lotus,defense,2,5,14.00,229.00,1.29,3578.03,1,1,0,1,no,15.57,191.58,0.90,3693.51,3,1,2,1,no,,-1.57,37.42,0.40,-115.48,yes,,yes,Fade|Phoenix|Cypher,,63.67,2,,Omen|Jett|Chamber|Sova|Reyna|Jett|Clove,no,3,,3,,13,9,4
f8f9957a-6596-4d8c-8d74-e7aef89bc0e4,2026-06-07,morning,Sunday,release-12.10-shipping-18-4791598,,Split,attack,3,6,14.33,201.32,1.11,3972.46,0,1,0,1,no,15.00,208.74,1.01,3514.29,3,1,1,2,yes,,-0.67,-7.42,0.10,458.18,yes,,yes,Fade|Miks|Killjoy,,63.67,3,,Reyna|Breach|Raze|Neon|Omen|Cypher|Sage,no,2,,3,,13,10,3
c9515741-8cdc-46c3-bb32-f06bbf82ed06,2026-06-08,afternoon,Monday,release-12.10-shipping-18-4791598,,Split,attack,1,7,15.00,194.44,0.84,3362.50,0,0,1,1,yes,15.75,221.93,1.08,3334.72,2,2,2,2,yes,,-0.75,-27.49,-0.24,27.78,no,,yes,Omen|Sage,,59.00,2,,Clove|Jett|Skye|Cypher|Phoenix|Viper|Breach|Killjoy,no,2,,4,,5,13,-8
a8e2f479-050c-4738-ae42-f6d838cfde4e,2026-06-08,afternoon,Monday,release-12.10-shipping-18-4791598,,Ascent,attack,2,-1,15.00,262.97,1.60,3637.50,1,1,0,0,no,15.75,221.29,0.97,3116.02,3,1,2,2,no,,-0.75,41.68,0.63,521.48,yes,,yes,Sova|Phoenix,,59.00,2,,Killjoy|Clove|Clove|Jett|Killjoy|Reyna|Gekko|Jett,no,2,,3,,13,3,10
709609bb-a29f-44c3-b18e-32aadc0edf1c,2026-06-08,evening,Monday,release-12.10-shipping-18-4791598,,Fracture,attack,3,1,14.33,200.14,0.77,3284.78,1,1,0,0,no,16.00,240.00,1.14,3595.96,3,0,2,2,no,,-1.67,-39.86,-0.37,-311.18,no,,yes,Breach|Miks|Phoenix,,63.67,3,,Harbor|Jett|Jett|Reyna|Chamber|Omen|Deadlock,no,3,,3,,10,13,-3
056e8107-ae23-4610-8ba7-500912204c8f,2026-06-09,afternoon,Tuesday,release-12.10-shipping-18-4791598,,Haven,defense,1,-1,14.00,229.74,1.19,3610.42,0,1,0,1,no,14.29,217.48,0.96,3530.06,3,1,1,2,no,,-0.29,12.25,0.23,80.36,yes,,yes,Sova|Miks|Killjoy,,49.67,4,,Harbor|Chamber|Breach|Raze|Jett|Killjoy|Reyna,no,2,,3,,13,11,2
e95e2c1f-4327-4519-b961-09f20b6a7fe1,2026-06-09,evening,Tuesday,release-12.10-shipping-18-4791598,,Lotus,attack,2,1,14.00,186.62,0.99,3747.10,0,1,0,1,no,14.71,213.11,1.06,3590.37,4,1,1,1,no,,-0.71,-26.49,-0.07,156.73,yes,,yes,Killjoy|Fade|Miks,,49.67,4,,Jett|Raze|Phoenix|Reyna|Omen|Cypher|Fade,no,3,,4,,13,10,3
fe7110a0-6857-4c14-99e4-4e4d060fbe2b,2026-06-12,afternoon,Friday,release-12.11-shipping-9-4815575,,Split,attack,1,2,12.60,189.52,0.73,3143.50,1,1,0,2,yes,11.80,238.30,1.46,3650.50,2,0,1,2,yes,,0.80,-48.78,-0.73,-507.00,no,,yes,Reyna|Vyse|Miks|Skye|Sage,,49.60,8,,Reyna|Sage|Phoenix|Killjoy|Omen,yes,5,,2,,7,13,-6
276e0592-ba9e-45c9-bf94-b4ef624a747d,2026-06-12,evening,Friday,release-12.11-shipping-9-4815575,,Ascent,defense,2,-1,12.60,228.79,1.00,3426.67,1,1,0,2,no,13.20,232.04,1.03,3564.17,1,1,1,2,yes,,-0.60,-3.25,-0.03,-137.50,no,,yes,Miks|Deadlock|Killjoy|Phoenix|Sova,,49.60,8,,Clove|Sage|Killjoy|Reyna|Sova,yes,5,,2,,11,13,-2
eed1af99-8b33-47ea-8276-564388435597,2026-06-13,morning,Saturday,release-12.11-shipping-9-4815575,,Breeze,defense,1,-2,14.00,216.30,0.88,3213.16,1,0,1,1,yes,14.57,222.42,1.07,3496.62,1,1,1,2,yes,,-0.57,-6.12,-0.19,-283.46,no,,yes,Harbor|Sage|Phoenix,,63.67,4,,Miks|Sova|KAY/O|Deadlock|Sage|Omen|Phoenix,no,2,,4,,6,13,-7
27ad78db-e030-495b-bbcb-34041615dd85,2026-06-13,morning,Saturday,release-12.11-shipping-9-4815575,,Haven,attack,2,-3,14.00,240.03,1.08,3284.72,1,1,0,1,no,15.29,222.04,0.98,3686.61,3,1,0,1,yes,,-1.29,17.99,0.10,-401.88,no,,yes,Vyse|Sova|Phoenix,,63.67,4,,Jett|Phoenix|Miks|Sage|Gekko|Miks|Jett,no,3,,3,,11,13,-2
e3315968-657a-40b7-b413-7397f666a570,2026-06-13,morning,Saturday,release-12.11-shipping-9-4815575,,Pearl,defense,3,-4,14.00,223.48,0.99,3221.67,1,0,1,1,no,15.14,194.15,1.04,3651.43,2,2,0,1,no,,-1.14,29.33,-0.05,-429.76,no,,yes,Vyse|Phoenix|Astra,,63.67,4,,Fade|Jett|Fade|Iso|Miks|Waylay|Chamber,no,3,,5,,7,13,-6
68e35e3f-8ed9-48ea-8d09-e8c52a502e02,2026-06-13,morning,Saturday,release-12.11-shipping-9-4815575,,Fracture,attack,4,-5,13.67,210.22,0.96,3733.33,0,1,0,1,no,15.29,226.12,1.06,3610.71,4,1,1,1,no,,-1.62,-15.90,-0.09,122.62,yes,,yes,Breach|Miks|Chamber,,63.67,3,,Killjoy|Raze|Reyna|Omen|Sova|Reyna|Jett,no,2,,2,,14,12,2
26729342-0a91-4afe-87b9-d068b792dd6e,2026-06-13,morning,Saturday,release-12.11-shipping-9-4815575,,Pearl,attack,5,1,13.67,231.12,1.27,3970.45,2,0,1,0,no,14.86,203.58,0.92,3662.34,2,2,1,2,yes,,-1.19,27.54,0.35,308.12,yes,,yes,Phoenix|Reyna|Omen,,63.67,3,,Reyna|Fade|Sage|Skye|Chamber|Omen|Jett,no,2,,5,,13,9,4
0f02e3e3-9790-44af-851a-6612050f84b8,2026-06-13,afternoon,Saturday,release-12.11-shipping-9-4815575,,Ascent,attack,6,2,12.20,202.16,0.80,3300.00,1,1,0,2,no,13.20,243.11,1.31,3432.86,2,1,1,1,no,,-1.00,-40.95,-0.51,-132.86,no,,yes,Sova|Phoenix|Vyse|Miks|Killjoy,,49.60,9,,Sova|Raze|Brimstone|Cypher|Phoenix,yes,5,,4,,8,13,-5
c8cbf401-c616-4682-ac31-56321fce6084,2026-06-13,evening,Saturday,release-12.11-shipping-9-4815575,,Split,defense,7,-1,12.20,255.75,1.54,3790.00,1,1,1,1,yes,12.40,194.84,0.70,3111.50,1,0,0,2,yes,,-0.20,60.91,0.84,678.50,yes,,yes,Sova|Reyna|Viper|Sage|Miks,,49.60,9,,Sage|Reyna|Miks|Waylay|Chamber,yes,5,,8,,13,7,6
920044f1-dd70-47ca-9a59-4f852df58bc7,2026-06-13,evening,Saturday,release-12.11-shipping-9-4815575,,Breeze,defense,8,1,14.00,224.87,1.08,3981.16,1,1,0,0,no,14.14,223.42,1.03,3539.13,2,0,1,2,no,,-0.14,1.45,0.04,442.03,yes,,yes,Sova|Miks|Reyna,,49.67,4,,Chamber|Jett|Viper|Chamber|Jett|Miks|KAY/O,no,3,,4,,13,10,3
017c1d91-f7b8-4f2e-b3f6-8daa13a360e8,2026-06-16,afternoon,Tuesday,release-12.11-shipping-9-4815575,,Fracture,defense,1,2,12.40,224.16,1.16,3773.08,1,1,0,2,no,11.60,204.72,0.88,3677.69,2,1,1,1,yes,,0.80,19.44,0.28,95.38,yes,,yes,Miks|Chamber|Phoenix|Killjoy|Breach,,49.60,8,,Fade|Omen|Raze|Sage|Reyna,yes,5,,3,,14,12,2
b2a01eb8-2940-420e-94d4-a53535a9afa0,2026-06-16,evening,Tuesday,release-12.11-shipping-9-4815575,,Lotus,attack,2,3,12.40,188.68,0.72,3222.50,1,1,0,2,no,7.20,236.44,1.45,3785.50,2,1,1,1,yes,,5.20,-47.76,-0.73,-563.00,no,,yes,Killjoy|Miks|Phoenix|Fade|Vyse,,49.60,8,,Yoru|Tejo|Sage|Omen|Raze,yes,5,,13,,7,13,-6
88ff07c7-66b4-4a1c-bf89-b95ad18e8fa1,2026-06-18,afternoon,Thursday,release-12.11-shipping-9-4815575,,Haven,defense,1,-1,12.40,200.39,0.94,3682.92,1,1,0,2,yes,11.40,217.68,1.07,3483.33,2,1,1,1,no,,1.00,-17.29,-0.13,199.58,yes,,yes,Sage|Sova|Miks|Killjoy|Phoenix,,49.60,8,,Neon|Cypher|Sova|Omen|Phoenix,yes,5,,4,,13,11,2
473348db-4332-46f1-9517-df81c3bfa356,2026-06-18,evening,Thursday,release-12.11-shipping-9-4815575,,Pearl,attack,2,1,12.40,229.62,1.24,3560.00,1,1,0,2,yes,10.00,203.34,0.84,3572.27,1,1,1,2,yes,,2.40,26.28,0.39,-12.27,yes,,yes,Fade|Sage|Phoenix|Miks|Killjoy,,49.60,8,,Killjoy|Sage|Breach|Omen|Reyna,yes,5,,14,,13,9,4
6371fef3-b64d-4de8-a593-5076ca1494ef,2026-06-18,evening,Thursday,release-12.11-shipping-9-4815575,,Haven,attack,3,2,12.40,235.15,1.32,3863.33,1,1,0,2,yes,12.40,195.55,0.81,3489.05,2,1,0,1,yes,,0.00,39.60,0.51,374.29,yes,,yes,Phoenix|Sage|Miks|Sova|Killjoy,,49.60,8,,Chamber|Skye|Miks|Raze|Phoenix,yes,5,,1,,13,8,5
a5fbb1ea-9013-4345-b51a-b70e0603ad8a,2026-06-19,afternoon,Friday,release-12.11-shipping-9-4815575,,Breeze,defense,1,3,12.40,222.64,1.19,3697.50,1,1,0,2,yes,12.40,212.77,0.89,3388.50,2,1,0,1,no,,0.00,9.87,0.30,309.00,yes,,yes,Reyna|Chamber|Sage|Miks|Sova,,49.60,8,,Cypher|Tejo|Jett|Phoenix|Miks,yes,5,,3,,13,7,6
d6553b73-6575-4dda-800f-565d763b5620,2026-06-19,afternoon,Friday,release-12.11-shipping-9-4815575,,Pearl,attack,2,4,12.80,219.00,1.18,3857.67,1,1,0,2,yes,13.20,211.82,0.94,3759.67,1,1,1,2,no,,-0.40,7.18,0.24,98.00,yes,,yes,Sage|Killjoy|Phoenix|Fade|Miks,,49.60,8,,Killjoy|Jett|Vyse|Gekko|Omen,yes,5,,5,,16,14,2
4f48260e-7742-4fec-80d5-a99b4a095d1b,2026-06-19,evening,Friday,release-12.11-shipping-9-4815575,,Split,attack,3,5,12.80,237.66,1.17,3748.33,1,0,1,2,yes,13.60,205.27,0.88,3532.92,2,1,1,1,yes,,-0.80,32.39,0.29,215.42,yes,,yes,Killjoy|Phoenix|Viper|Miks|Sage,,49.60,8,,Clove|Sage|Jett|Sova|Phoenix,yes,5,,4,,13,11,2
c25f7724-676f-4e3a-8974-3183b62c2f9b,2026-06-20,afternoon,Saturday,release-12.11-shipping-9-4815575,,Split,defense,1,6,13.20,218.11,0.95,3745.00,1,0,1,2,yes,13.80,237.48,1.07,3521.15,1,1,0,2,yes,,-0.60,-19.37,-0.13,223.85,no,,yes,Phoenix|Killjoy|Miks|Viper|Sage,,49.60,7,,Breach|Reyna|Cypher|Sage|Miks,yes,5,,4,,12,14,-2
fba1ef12-4511-4ebf-893a-563e81da214e,2026-06-20,evening,Saturday,release-12.11-shipping-9-4815575,,Pearl,defense,2,-1,13.20,180.22,0.68,3215.79,1,1,0,2,yes,12.60,235.12,1.61,3953.16,2,1,0,1,no,,0.60,-54.89,-0.93,-737.37,no,,yes,Phoenix|Sage|Killjoy|Miks|Fade,,49.60,7,,Sova|Chamber|Miks|Iso|Phoenix,yes,5,,6,,6,13,-7
03ec187e-2dc4-4beb-8d6f-2fc09285ac7b,2026-06-26,afternoon,Friday,release-13.00-shipping-30-4955671,,Ascent,defense,1,-2,0.00,198.99,0.70,2962.94,1,1,0,2,no,3.60,243.49,1.46,3637.06,2,1,1,1,no,,-3.60,-44.51,-0.77,-674.12,no,,yes,Killjoy|Sova|Phoenix|Miks|Cypher,,49.60,0,,Jett|Reyna|Sova|Clove|Killjoy,yes,5,,11,,4,13,-9
bbf92159-a48a-49f8-b564-056f498fb02c,2026-06-26,evening,Friday,release-13.00-shipping-30-4955671,,Summit,attack,2,-3,0.00,181.09,0.74,3207.50,1,1,0,2,yes,9.80,215.49,1.41,3902.50,2,1,1,1,no,,-9.80,-34.40,-0.67,-695.00,no,,yes,Killjoy|Sage|Neon|Sova|Miks,,49.60,0,,Reyna|Sova|Omen|Cypher|Phoenix,yes,5,,3,,7,13,-6
7f561182-792a-4e5c-b3d0-a975acc55ec9,2026-06-26,evening,Friday,release-13.00-shipping-30-4955671,,Ascent,defense,3,-4,0.00,222.34,1.19,3676.09,1,1,0,2,yes,9.00,229.87,1.05,3685.65,2,0,0,2,yes,,-9.00,-7.53,0.15,-9.57,yes,,yes,Killjoy|Sage|Miks|Sova|Phoenix,,49.60,0,,Raze|Killjoy|Miks|Sage|Reyna,yes,5,,2,,13,10,3
1c30b177-232e-494d-95a1-50a4e46ad188,2026-06-27,afternoon,Saturday,release-13.00-shipping-32-4990475,,Breeze,defense,1,1,2.20,217.04,0.93,3804.29,1,1,0,2,yes,9.40,226.81,1.08,3920.00,2,1,0,1,no,,-7.20,-9.78,-0.16,-115.71,no,,yes,Chamber|Sova|Reyna|Sage|Miks,,49.60,11,,Sova|Reyna|Miks|Vyse|Jett,yes,5,,1,,13,15,-2
65899616-be82-408b-a55f-132f3937c51a,2026-06-27,evening,Saturday,release-13.00-shipping-32-4990475,,Haven,attack,2,-1,4.00,207.15,0.98,3643.64,1,1,1,2,yes,4.20,219.56,1.05,3505.91,2,1,0,1,no,,-0.20,-12.42,-0.07,137.73,yes,,yes,Sova|Killjoy|Phoenix|Omen|Sage,,49.60,11,,Jett|Killjoy|Miks|Phoenix|Sova,yes,5,,11,,13,9,4
2a013f8a-50d8-487f-9f8c-7acef0f5a0ae,2026-06-28,afternoon,Sunday,release-13.00-shipping-32-4990475,,Haven,attack,1,1,9.00,225.29,1.28,3819.52,1,1,1,2,yes,8.40,195.72,0.78,3522.38,2,1,1,1,no,,0.60,29.56,0.50,297.14,yes,,yes,Sage|Phoenix|Killjoy|Sova|Omen,,49.60,5,,Sova|Omen|Neon|Deadlock|Jett,yes,5,,13,,13,8,5
e4c80506-5d79-48bb-a048-2c06cd9ff029,2026-06-28,evening,Sunday,release-13.00-shipping-32-4990475,,Sunset,defense,2,2,9.00,220.32,1.09,3567.50,1,1,0,2,yes,9.80,211.38,0.99,3549.58,1,1,0,1,no,,-0.80,8.95,0.10,17.92,yes,,yes,Reyna|Sova|Sage|Cypher|Miks,,49.60,5,,Phoenix|Gekko|Waylay|Cypher|Miks,yes,5,,4,,13,11,2
449bc4b0-97e5-4588-bd80-e5a9338c653c,2026-06-30,afternoon,Tuesday,release-13.00-shipping-32-4990475,,Lotus,attack,1,3,9.80,228.61,1.11,3606.52,1,1,1,2,yes,9.40,209.00,0.91,3494.35,3,1,0,0,no,,0.40,19.61,0.20,112.17,yes,,yes,Sage|Killjoy|Fade|Phoenix|Omen,,49.60,5,,Jett|Miks|Reyna|Gekko|Phoenix,yes,5,,3,,13,10,3
83efe6ac-9e3b-4085-a7e0-3b0d9c6c1eef,2026-06-30,evening,Tuesday,release-13.00-shipping-32-4990475,,Split,defense,2,4,10.00,192.43,0.62,2700.00,1,0,2,2,yes,7.80,257.53,1.67,3686.67,2,1,1,1,yes,,2.20,-65.11,-1.06,-986.67,no,,yes,Omen|Sage|Killjoy|Viper|Phoenix,,49.60,5,,Raze|Clove|Sage|Phoenix|Breach,yes,5,,12,,2,13,-11
d7e65a99-a93d-4c88-904f-be2041e35006,2026-06-30,evening,Tuesday,release-13.00-shipping-32-4990475,,Ascent,defense,3,-1,10.00,204.34,1.05,3546.52,1,1,1,2,yes,9.60,218.03,1.01,3479.57,1,1,1,2,yes,,0.40,-13.70,0.03,66.96,yes,,yes,Killjoy|Phoenix|Sage|Omen|Sova,,49.60,5,,Sova|Brimstone|Sage|Phoenix|Deadlock,yes,5,,14,,13,10,3
65e1729d-bda8-483e-8d6b-79e3a6f5647a,2026-07-01,afternoon,Wednesday,release-13.00-shipping-32-4990475,,Breeze,defense,1,1,10.00,218.19,1.13,3800.00,1,1,0,2,yes,9.80,214.65,0.95,3374.29,2,1,1,1,no,,0.20,3.54,0.18,425.71,yes,,yes,Chamber|Sova|Miks|Sage|Reyna,,49.60,5,,Raze|Brimstone|Sova|Jett|Chamber,yes,5,,6,,13,8,5
044d3eaa-b75b-4dbe-92af-fedda09e1a07,2026-07-01,evening,Wednesday,release-13.00-shipping-32-4990475,,Lotus,attack,2,2,10.00,239.38,1.17,3738.26,1,1,1,2,yes,10.80,216.49,0.86,3346.09,2,1,1,1,yes,,-0.80,22.90,0.31,392.17,yes,,yes,Phoenix|Killjoy|Omen|Fade|Sage,,49.60,5,,Fade|Clove|Neon|Sage|Reyna,yes,5,,8,,13,10,3
4dcb2609-1157-49c7-a6b7-35c1735074ce,2026-07-01,evening,Wednesday,release-13.00-shipping-32-4990475,,Sunset,defense,3,3,10.00,181.22,0.77,3328.42,1,1,0,2,no,10.00,229.65,1.50,3583.68,2,1,1,1,no,,0.00,-48.43,-0.73,-255.26,no,,yes,Miks|Phoenix|Gekko|Cypher|Killjoy,,49.60,5,,Omen|Chamber|Jett|Reyna|Breach,yes,5,,5,,6,13,-7
426a21b0-4a09-43a6-9e1c-affe47250fb8,2026-07-02,afternoon,Thursday,release-13.00-shipping-32-4990475,,Haven,defense,1,-1,11.00,213.59,0.96,3207.41,1,1,0,1,no,10.00,216.36,1.10,3680.16,3,1,0,2,yes,,1.00,-2.76,-0.14,-472.75,no,,yes,Phoenix|Killjoy|Sova,,49.67,3,,Reyna|Skye|Reyna|Phoenix|Sage|Miks|Chamber,no,3,,13,,5,13,-8
2b1b9083-f613-48cb-bbe9-e2e01563111b,2026-07-02,afternoon,Thursday,release-13.00-shipping-32-4990475,,Haven,defense,2,-2,11.00,226.22,1.13,3843.06,3,0,0,0,no,9.57,184.76,0.95,3508.93,3,1,2,0,no,,1.43,41.46,0.19,334.13,yes,,yes,Phoenix|Reyna|Jett,,49.67,3,,Omen|Gekko|Veto|Omen|Raze|Raze|Reyna,no,2,,12,,13,11,2
e66c05c4-19ee-494c-bc26-83fa88d3d25e,2026-07-03,afternoon,Friday,release-13.00-shipping-32-4990475,,Summit,defense,1,1,10.00,203.28,0.82,3456.09,1,1,1,2,yes,8.80,232.69,1.31,3864.78,2,1,1,1,yes,,1.20,-29.41,-0.48,-408.70,no,,yes,Omen|Killjoy|Phoenix|Tejo|Sage,,49.60,5,,Raze|Jett|Clove|Sage|Fade,yes,5,,14,,10,13,-3
dbaf9273-0ab7-4520-8a23-0560249724fe,2026-07-03,afternoon,Friday,release-13.00-shipping-32-4990475,,Split,attack,2,-1,10.00,238.30,1.57,3817.22,1,1,1,2,yes,9.40,183.73,0.68,3070.00,1,1,0,2,no,,0.60,54.57,0.89,747.22,yes,,yes,Killjoy|Sage|Omen|Fade|Phoenix,,49.60,5,,Raze|Miks|Cypher|Tejo|Killjoy,yes,5,,4,,13,5,8
ef73f5cd-dbaf-48ae-ae02-7b1f179e0c4c,2026-07-03,evening,Friday,release-13.00-shipping-32-4990475,,Lotus,defense,3,1,10.00,245.78,1.24,3540.53,1,1,0,2,yes,1.60,206.64,0.82,3360.53,2,0,1,1,yes,,8.40,39.14,0.42,180.00,yes,,yes,Reyna|Killjoy|Fade|Sage|Miks,,49.60,5,,KAY/O|Astra|Reyna|Sage|Raze,yes,5,,8,,13,6,7
f429d7fe-9572-49ec-8aea-61e23b558ad0,2026-07-04,afternoon,Saturday,release-13.00-shipping-32-4990475,,Sunset,attack,1,2,10.00,191.07,0.85,3404.76,1,1,0,2,no,4.00,222.35,1.23,3634.29,1,1,1,1,yes,,6.00,-31.29,-0.38,-229.52,no,,yes,Miks|Phoenix|Sova|Vyse|Killjoy,,49.60,5,,Waylay|Sage|Skye|Reyna|Omen,yes,5,,11,,8,13,-5
937e17d6-a733-44fe-a4a7-9746fe0f762d,2026-07-04,evening,Saturday,release-13.00-shipping-32-4990475,,Haven,attack,2,-1,10.00,195.66,0.86,3473.91,1,1,1,2,yes,10.80,233.88,1.30,3719.57,1,1,1,2,no,,-0.80,-38.22,-0.44,-245.65,no,,yes,Killjoy|Sova|Omen|Sage|Phoenix,,49.60,5,,Omen|Chamber|Deadlock|Reyna|Sova,yes,5,,4,,10,13,-3
24f62cff-17cf-455a-a499-968619abd2cf,2026-07-04,evening,Saturday,release-13.00-shipping-32-4990475,,Haven,attack,3,-2,10.00,209.73,0.95,3998.00,1,1,1,2,yes,10.40,213.38,1.04,3820.33,1,1,1,2,no,,-0.40,-3.65,-0.09,177.67,no,,yes,Killjoy|Sage|Omen|Sova|Phoenix,,49.60,5,,Gekko|Neon|Chamber|Killjoy|Clove,yes,5,,7,,14,16,-2
bb5ba86f-9512-44d4-8a60-2f064119608b,2026-07-05,afternoon,Sunday,release-13.00-shipping-32-4990475,,Summit,defense,1,-3,10.00,228.78,1.02,3685.00,1,1,1,2,yes,7.20,221.06,0.99,3654.64,1,1,1,2,yes,,2.80,7.72,0.03,30.36,yes,,yes,Killjoy|Astra|Tejo|Phoenix|Sage,,49.60,5,,Jett|Deadlock|Clove|Fade|Sage,yes,5,,14,,15,13,2
